CRASH DATE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
8/29/23,40.716793,-73.92155,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Dump,Moped,,,
8/29/23,40.698753,-73.89726,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorcycle,,,
8/29/23,40.6962,-73.84586,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Sedan,Motorscooter,,,
8/29/23,40.632156,-74.02751,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
8/29/23,,,1,0,0,0,0,0,1,0,Unspecified,,,,,Moped,Sedan,,,
8/29/23,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,Sedan,Motorcycle,,,
8/30/23,40.854588,-73.90187,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Moped,,,,
8/30/23,40.835808,-73.89083,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
8/30/23,40.827656,-73.8861,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Unspecified,,,,Sedan,Motorbike,,,
8/30/23,40.825066,-73.8755,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,Motorscooter,,,,
8/30/23,40.806812,-73.9175,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Moped,,,
8/30/23,40.803123,-73.940445,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Taxi,Sedan,Motorcycle,Sedan,
8/30/23,40.802048,-73.93593,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
8/30/23,40.767963,-73.90588,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,Sedan,Moped,,,
8/30/23,40.767735,-73.9185,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,Sedan,Motorcycle,,,
8/30/23,40.76615,-73.919785,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
8/30/23,40.75531,-73.834335,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Motorbike,,,,
8/30/23,40.749786,-73.98778,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Moped,Station Wagon/Sport Utility Vehicle,,,
8/30/23,40.741547,-73.98958,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,,,,Sedan,Moped,,,
8/30/23,40.731163,-73.99193,1,0,0,0,0,0,1,0,Other Vehicular,Following Too Closely,,,,Sedan,Motorcycle,,,
8/30/23,40.72469,-73.7541,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Motorcycle,Sedan,,,
8/30/23,40.722725,-73.94748,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,Motorcycle,,,,
8/30/23,40.697315,-73.932274,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Reaction to Uninvolved Vehicle,,,,Moped,Motorcycle,,,
8/30/23,40.692356,-73.94282,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorbike,,,
8/30/23,40.687473,-73.82671,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
8/30/23,40.654312,-73.91759,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Taxi,Moped,,,
8/30/23,40.64712,-74.01517,0,1,0,0,0,0,0,1,Traffic Control Disregarded,Unspecified,,,,Moped,Sedan,,,
8/30/23,40.64366,-73.90067,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
8/30/23,40.62731,-73.941826,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorbike,,,
8/30/23,,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,Moped,,,,
8/31/23,40.862164,-73.895325,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,Sedan,Motorscooter,,,
8/31/23,40.86135,-73.89774,1,0,0,0,0,0,1,0,Other Vehicular,Failure to Yield Right-of-Way,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
8/31/23,40.84931,-73.93002,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Turning Improperly,,,,Moped,Station Wagon/Sport Utility Vehicle,,,
8/31/23,40.845177,-73.91417,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,Sedan,Moped,,,
8/31/23,40.834515,-73.89454,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Motorcycle,,,
8/31/23,40.81909,-73.94093,1,0,1,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,Sedan,Moped,,,
8/31/23,40.817173,-73.94607,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,Motorcycle,LIMO,,,
8/31/23,40.81481,-73.925156,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,Pick-up Truck,Motorcycle,,,
8/31/23,40.803555,-73.92182,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Motorcycle,Sedan,,,
8/31/23,40.80186,-73.949295,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Motorscooter,,,,
8/31/23,40.78694,-73.77558,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,Moped,,,,
8/31/23,40.76025,-73.96753,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
8/31/23,40.757145,-73.93943,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
8/31/23,40.752403,-73.92442,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Moped,E-Bike,,,
8/31/23,40.752064,-73.9276,1,0,0,0,0,0,1,0,Lane Marking Improper/Inadequate,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
8/31/23,40.72657,-73.852646,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorcycle,,,
8/31/23,40.72129,-73.94888,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,MOPED,E-Bike,,,
8/31/23,40.697098,-73.95386,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Moped,Sedan,,,
8/31/23,40.68789,-73.936035,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Motorcycle,,,
8/31/23,40.682117,-73.9766,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Motorcycle,,,
8/31/23,40.674,-73.960396,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,Sedan,moped,,,
8/31/23,40.669655,-73.99253,2,0,0,0,0,0,2,0,Turning Improperly,Unsafe Speed,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
8/31/23,40.659683,-73.9067,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,,,,Sedan,Moped,,,
8/31/23,40.658295,-73.93109,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
8/31/23,40.59856,-73.75277,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Motorcycle,Motorcycle,,
8/31/23,40.59567,-73.775734,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
8/31/23,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,,,,
9/1/23,40.88385,-73.83435,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,Moped,Station Wagon/Sport Utility Vehicle,,,
9/1/23,40.864403,-73.923775,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Moped,Station Wagon/Sport Utility Vehicle,,,
9/1/23,40.8617,-73.89139,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/1/23,40.846104,-73.93609,1,0,0,0,0,0,1,0,Turning Improperly,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,MOPED,,,
9/1/23,40.8415,-73.94078,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorcycle,,,
9/1/23,40.795525,-73.97594,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Moped,,,
9/1/23,40.75974,-73.93195,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorbike,,,
9/1/23,40.753788,-73.981606,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Moped,Taxi,,,
9/1/23,40.753284,-73.92049,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/1/23,40.74721,-73.86526,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,Moped,,,,
9/1/23,40.69919,-73.91469,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
9/1/23,40.692455,-73.76814,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Unspecified,,,Station Wagon/Sport Utility Vehicle,Motorscooter,Sedan,,
9/1/23,40.69205,-73.982544,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
9/1/23,40.68039,-73.94956,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,Sedan,Moped,,,
9/1/23,40.668507,-73.92561,1,0,0,0,0,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,Sedan,Moped,,,
9/1/23,40.65364,-73.965034,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Motorcycle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
9/2/23,40.90104,-73.89689,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,Sedan,Motorcycle,,,
9/2/23,40.852306,-73.89811,0,0,0,0,0,0,0,0,Passenger Distraction,Following Too Closely,,,,Sedan,Moped,,,
9/2/23,40.83474,-73.853935,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Motorbike,Bike,,,
9/2/23,40.81304,-73.908165,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Motorcycle,,,
9/2/23,40.80111,-73.96522,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,Moped,,,,
9/2/23,40.78775,-73.947464,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,Sedan,Moped,,,
9/2/23,40.776997,-73.8148,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Motorcycle,Sedan,,,
9/2/23,40.76548,-73.913704,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,Sedan,Moped,,,
9/2/23,40.761383,-73.978165,0,0,0,0,0,0,0,0,Unspecified,,,,,Motorbike,Station Wagon/Sport Utility Vehicle,,,
9/2/23,40.760677,-73.9873,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,Motorcycle,Sedan,,,
9/2/23,40.757824,-73.86101,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorscooter,,,
9/2/23,40.75449,-74.006744,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorbike,,,
9/2/23,40.73938,-74.00995,3,0,0,0,0,0,3,0,Fatigued/Drowsy,Unspecified,,,,Sedan,Motorcycle,,,
9/2/23,40.716724,-73.958916,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,Unspecified,,,Motorcycle,Sedan,Sedan,,
9/2/23,40.715443,-73.95185,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Motorscooter,,,
9/2/23,40.711903,-73.90019,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Moped,Sedan,,,
9/2/23,40.7107,-73.98471,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,Motorcycle,,,,
9/2/23,40.698296,-73.98125,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorcycle,,,
9/2/23,40.692783,-73.91181,1,0,0,0,0,0,1,0,Driver Inexperience,Following Too Closely,,,,Sedan,Moped,,,
9/2/23,40.692055,-73.96397,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,Moped,,,,
9/2/23,40.657757,-74.00411,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Motorcycle,,,
9/2/23,40.650482,-74.01168,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,,,,
9/2/23,40.646793,-73.92213,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Motorcycle,,,
9/2/23,40.644863,-74.01748,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/2/23,40.63948,-74.016174,1,0,0,0,0,0,0,0,Unspecified,,,,,Moped,,,,
9/3/23,40.86318,-73.86556,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,Moped,Station Wagon/Sport Utility Vehicle,,,
9/3/23,40.861023,-73.84967,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/3/23,40.85385,-73.93096,0,0,0,0,0,0,0,0,Unspecified,,,,,Motorcycle,,,,
9/3/23,40.837673,-73.91922,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/3/23,40.82607,-73.88917,1,0,0,0,0,0,1,0,Unspecified,,,,,Moped,,,,
9/3/23,40.793377,-73.97086,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,Sedan,Moped,,,
9/3/23,40.786423,-73.94239,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
9/3/23,40.76464,-73.916595,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Motorcycle,,,,
9/3/23,40.761597,-73.9246,1,0,1,0,0,0,0,0,Passenger Distraction,Unspecified,,,,Taxi,Motorcycle,,,
9/3/23,40.759617,-73.961975,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,Sedan,Motorcycle,,,
9/3/23,40.756474,-73.94727,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unsafe Speed,,,,Bike,Motorcycle,,,
9/3/23,40.73277,-73.94282,2,0,0,0,0,0,2,0,Failure to Keep Right,Following Too Closely,,,,Motorscooter,Sedan,,,
9/3/23,40.7298,-73.958336,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,Motorcycle,Sedan,,,
9/3/23,40.72293,-73.95333,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/3/23,40.720165,-73.844795,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Motorcycle,Station Wagon/Sport Utility Vehicle,,
9/3/23,40.71337,-73.934814,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/3/23,40.692562,-73.80891,1,0,1,0,0,0,0,0,Unspecified,,,,,Motorcycle,,,,
9/3/23,40.680115,-73.75324,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Moped,Sedan,,,
9/3/23,40.67389,-73.81983,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Motorcycle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
9/3/23,40.673847,-73.795715,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Turning Improperly,,,,Motorcycle,Sedan,,,
9/3/23,40.611366,-74.03488,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/3/23,40.60379,-73.95444,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,Sedan,Moped,,,
9/3/23,40.572754,-74.11404,0,1,0,0,0,0,0,1,Unspecified,Unspecified,,,,Pick-up Truck,Motorcycle,,,
9/3/23,40.563774,-74.15586,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/3/23,40.560474,-74.16689,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Motorcycle,,,
9/3/23,,,1,0,0,0,0,0,1,0,Driver Inexperience,Unsafe Speed,Unsafe Speed,Unsafe Speed,Unspecified,Motorcycle,Station Wagon/Sport Utility Vehicle,4 dr sedan,Station Wagon/Sport Utility Vehicle,Sedan
9/4/23,40.886448,-73.86663,2,0,0,0,0,0,2,0,Turning Improperly,Unsafe Speed,,,,Sedan,Motorscooter,,,
9/4/23,40.876183,-73.854454,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,Unspecified,,,Motorscooter,Sedan,Station Wagon/Sport Utility Vehicle,,
9/4/23,40.87521,-73.86704,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Moped,Sedan,,,
9/4/23,40.796642,-73.96848,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Moped,,,
9/4/23,40.727757,-73.89229,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,MOPED,,,
9/4/23,40.69635,-73.94071,1,0,0,0,0,0,1,0,Other Vehicular,Passing or Lane Usage Improper,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Moped,,
9/4/23,40.69249,-73.81706,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,Sedan,Station Wagon/Sport Utility Vehicle,Motorcycle,Station Wagon/Sport Utility Vehicle,
9/4/23,40.678722,-73.952995,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
9/4/23,40.67551,-73.79246,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,Sedan,Motorbike,,,
9/4/23,40.675354,-73.952774,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/4/23,40.67437,-73.91113,1,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,E-Bike,Motorcycle,,,
9/4/23,40.672527,-73.95026,1,0,0,0,0,0,1,0,Unspecified,,,,,Motorcycle,,,,
9/4/23,40.668713,-73.92972,1,0,1,0,0,0,0,0,Unsafe Speed,,,,,Motorcycle,,,,
9/4/23,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,Motorcycle,,,,
9/4/23,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inexperience,,,,Sedan,Motorcycle,,,
9/4/23,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Sedan,Moped,,,
9/5/23,40.855556,-73.92918,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Moped,,,
9/5/23,40.85221,-73.933235,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,MOPED,Sedan,,,
9/5/23,40.843906,-73.88047,1,0,0,0,0,0,1,0,Outside Car Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
9/5/23,40.83196,-73.899086,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Moped,,,
9/5/23,40.81373,-73.9221,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/5/23,40.77202,-73.956024,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/5/23,40.763893,-73.915,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,Moped,,,,
9/5/23,40.761543,-73.92573,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/5/23,40.726402,-73.900345,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/5/23,40.698013,-73.90265,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,Unspecified,,,Moped,Station Wagon/Sport Utility Vehicle,,,
9/5/23,40.689445,-73.95513,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Moped,E-Scooter,,,
9/5/23,40.68037,-73.84248,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,Moped,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
9/5/23,40.637547,-74.003845,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/5/23,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
9/6/23,40.890205,-73.84548,1,0,0,0,0,0,1,0,Unspecified,,,,,Motorscooter,,,,
9/6/23,40.858162,-73.91699,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Motorcycle,,,
9/6/23,40.85415,-73.88447,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,Sedan,Moped,,,
9/6/23,40.845985,-73.884476,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,Moped,Taxi,,,
9/6/23,40.83623,-73.90741,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/6/23,40.815533,-73.91861,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Bike,Moped,,,
9/6/23,40.76289,-73.905876,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,Motorcycle,,,,
9/6/23,40.76284,-73.91585,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorscooter,,,
9/6/23,40.717415,-73.91932,1,0,0,0,0,0,1,0,Passing Too Closely,Driver Inattention/Distraction,,,,Chassis Cab,Moped,,,
9/6/23,40.701805,-73.74115,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Motorcycle,,,
9/6/23,40.7014,-73.91858,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,Sedan,Moped,,,
9/6/23,40.691563,-73.86563,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/6/23,40.684513,-73.909386,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,Moped,,,,
9/6/23,40.63417,-74.0178,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,Sedan,,,
9/6/23,40.6258,-74.0775,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,Motorcycle,Sedan,,,
9/6/23,40.624763,-73.96518,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Motorcycle,Taxi,,,
9/7/23,40.872856,-73.86305,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Following Too Closely,,,,Station Wagon/Sport Utility Vehicle,Moped,,,
9/7/23,40.8651,-73.92189,1,0,1,0,0,0,0,0,Unsafe Speed,,,,,Moped,,,,
9/7/23,40.84037,-73.86712,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,Motorscooter,Station Wagon/Sport Utility Vehicle,,,
9/7/23,40.81362,-73.91096,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorbike,,,
9/7/23,40.797813,-73.971344,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,Motorcycle,,,,
9/7/23,40.767742,-73.98212,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Motorcycle,Bike,,,
9/7/23,40.766666,-73.96707,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Turning Improperly,,,,Motorcycle,Taxi,,,
9/7/23,40.76078,-73.922874,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Sedan,Moped,,,
9/7/23,40.728226,-73.80131,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Passing Too Closely,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/7/23,40.728226,-73.80131,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Passing or Lane Usage Improper,,,,Station Wagon/Sport Utility Vehicle,Motorbike,,,
9/7/23,40.72294,-73.8002,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/7/23,40.721485,-73.86658,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
9/7/23,40.719734,-73.78652,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Motorcycle,,
9/7/23,40.705322,-73.96667,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,Moped,Pick-up Truck,Sedan,,
9/7/23,40.632275,-73.972015,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,Taxi,Moped,,,
